"","description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl"
"nathy_m_o","Soy un personaje que ataja y tira penales.",97273,3498,3517,1888,NA,"NMO",2010-05-25 05:08:16,FALSE,FALSE,"nathy_m_o","Weltgesellschaft","es","147837665",53,FALSE,"http://pbs.twimg.com/profile_images/961697219819819009/s5beoGE2_normal.jpg"
"mslopatto","Science editor @verge. Tip me: liz@theverge.com. She/her",285,9495,38781,546,"https://t.co/QExZMWyJKg","≈Çopatologia",2011-04-06 15:37:53,FALSE,TRUE,"mslopatto","Oakland, California","en","278083839",441,FALSE,"http://pbs.twimg.com/profile_images/928380180875190272/2iTUJ2lL_normal.jpg"
"GinoRamirezB","Frontend Developer ‚ö°Ô∏è at @PuntoTicket Chile Ì†æÌ¥òÌ†ºÌøª pareja de Maca.                                                       pap√° de un porotito en crecimiento. ‚úåÌ†ºÌøª",57188,1104,1081,1357,NA,"Gino Ramirez‚ö°",2010-01-17 15:24:48,FALSE,FALSE,"GinoRamirezB","Santiago, Chile","es","105811585",32,FALSE,"http://pbs.twimg.com/profile_images/707048551440846848/8SACFXDy_normal.jpg"
"VergeScience","The Twitter account of The Verge Science. Brought to you by @mslopatto and @lorengrush. 
Get in touch: science@theverge.com",6543,42180,537,200,"https://t.co/akALOH2pZr","Verge Science",2013-04-04 21:54:20,FALSE,TRUE,"VergeScience","","en","1327886654",1420,FALSE,"http://pbs.twimg.com/profile_images/793340897719152640/95XjD8xf_normal.jpg"
"liquidskydesign","Full Stack Graphic & Visual Designer, @TeamQLASH Italian Social & Community Manager ‚ô• Êó•Êú¨, #jazz, #esport, #poker, #opensource, rabblerouser girl",490664,1658,582,850,"https://t.co/2HFGwtiFvX","‚òÖ Claudia @ ./lsd",2009-03-28 18:04:45,FALSE,FALSE,"liquidskydesign","Switzerland","en","27276155",732,FALSE,"http://pbs.twimg.com/profile_images/970347286969704449/xNe344R-_normal.jpg"
"TheVergeZero","* This account takes The Verge's RSS feed and posts to Twitter to remove article re-posts.",12339,22,0,0,"https://t.co/W2SFxIXkC4","The Verge",2017-02-24 01:01:46,FALSE,FALSE,"TheVergeZero","","en","834931288242991104",0,FALSE,"http://pbs.twimg.com/profile_images/834932110410436608/pPozvUvp_normal.jpg"
"elsupercom","Our team will use simple and revolutionary ideas that go much further than simply meeting your expectations.",146836,1224,203,733,"http://t.co/RWf2NzRxjQ","el Super",2010-04-09 10:40:04,FALSE,FALSE,"elsupercom","Madrid","es","131130563",991,FALSE,"http://pbs.twimg.com/profile_images/378800000439861292/03ea7ee5be88a302d35b5cafba2b093a_normal.png"
"fastnewstech","Get tech news. All in one place.",218965,167,0,8,NA,"Fast Tech News",2014-06-16 13:36:02,FALSE,FALSE,"fastnewstech","","de","2570976043",64,FALSE,"http://pbs.twimg.com/profile_images/484681943611879424/wGsItSA8_normal.png"
"Promo_Madness","Contact us today to market your brand.",12708,19463,25,5757,NA,"Marketing Madness",2011-06-25 17:30:52,FALSE,FALSE,"Promo_Madness","Hollywood","en","323923579",36,FALSE,"http://pbs.twimg.com/profile_images/1431494274/social-media_normal.jpg"
"rss2_theverge","Just posting The Verge RSS feed, not official account.",25595,47,0,0,NA,"theverge_rss",2015-08-02 03:46:05,FALSE,FALSE,"rss2_theverge","","ja","3303933211",26,FALSE,"http://pbs.twimg.com/profile_images/627694023499608065/zpRTc6TC_normal.png"
"ryptids","I got asuka on my dick like my name shinji ikari",8972,105,26744,402,"https://t.co/UI2Lm4uS64","lowkey im a heartthrob",2016-04-27 23:29:11,FALSE,FALSE,"ryptids","ripley | 19 | az | sagittarius","en","725466854693560324",2,FALSE,"http://pbs.twimg.com/profile_images/972141000314335232/Fm_TmSi2_normal.jpg"
"DirkStrauss","Software Developer, Microsoft MVP, Coffee Drinker, Author and Professional Grouch. Views are my own. dirkstrauss@protonmail.com",79721,1282,1503,452,"https://t.co/t3FvyeWNac","Dirk Strauss",2009-04-20 06:06:28,FALSE,FALSE,"DirkStrauss","South Africa","en","33443283",164,FALSE,"http://pbs.twimg.com/profile_images/656159154265026560/SZmONB3l_normal.jpg"
"TechKnowledgeIt","Tech Knowledge and News",594470,1642,3,3,"http://t.co/kXITsT3KOH","TechKnowledgeIt.com",2009-11-14 00:11:44,FALSE,FALSE,"TechKnowledgeIt","An alternate cyberdimension","en","89829260",448,FALSE,"http://pbs.twimg.com/profile_images/2480876430/3emlyrrguz26ip8yk4mc_normal.jpeg"
"chanceville","Education executive & entrepreneur

'You can give without loving, but you can't love without giving' ~unknown",1758,887,8,1816,"http://t.co/7MkJRMehZL","Richard Chance",2009-07-20 21:07:41,FALSE,FALSE,"chanceville","South Florida","en","58590963",21,FALSE,"http://pbs.twimg.com/profile_images/3699259461/9178e341324d87082430f08150b007f9_normal.jpeg"
"_dpaj","ENJOY a selection of National/International NEWS UPDATES. Just ""Don't shoot the messenger....!!"" Ì†ΩÌ∏±Ì†ΩÌ∏±Ì†ΩÌ∏± Posts/RT's are NOT endorsements. NO AUTO DM's #TY.",1587854,5493,1253,2343,"http://t.co/EKrq8VuupV","...david jones",2011-04-28 03:19:08,FALSE,FALSE,"_dpaj","#DV #CSA  #Daniel_Morgan","en","289148078",394,FALSE,"http://pbs.twimg.com/profile_images/948860728404074496/s6qxQSK-_normal.jpg"
"EmployeeRxSaver","Wyndham Employee Prescription and Pharmacy Discount Rx Card Program. Save up to 65% on Drugs and Prescriptions",11313,5770,401,5993,"http://t.co/SCTo0lXB7J","Employee Rx Saver",2013-06-26 22:50:48,FALSE,FALSE,"EmployeeRxSaver","USA","en","1549290307",31,FALSE,"http://pbs.twimg.com/profile_images/553238337482264578/nwOHj4IQ_normal.png"
"techzonestation","Promoting Tech ideas from worldwide sellers. Updated every few minutes: #Apple #Microsoft #Samsung #Google #Tech #Computers #Tablets",104985,309,68,306,"https://t.co/MFm9xBGEHM","Tech Zone Station",2017-08-13 00:03:37,FALSE,FALSE,"techzonestation","","en","896522593011879936",10,FALSE,"http://pbs.twimg.com/profile_images/896534403823747072/T9shFBLW_normal.jpg"
"rafoleiro","Developer, Writer, Musician and cat lover. ‚Ä¢  rafa@resumotec.net",32704,72,4,250,"https://t.co/un6GtOsFNC","Rafael R. Ì†ºÌ∑∫Ì†ºÌ∑≤",2014-02-11 22:58:56,FALSE,FALSE,"rafoleiro","","pt","2339393324",48,FALSE,"http://pbs.twimg.com/profile_images/700100456274661376/dUYpSOU9_normal.jpg"
"sachiketi","#ProjectManager #BusinessAnalyst #Trainer #SoftwareEngineer #TechEnthusiast #Blogger #Gamer #Travel #Cars #Music",104038,1068,10319,908,"https://t.co/oVdPsRooat","Sachintha Gunasena",2009-03-26 12:12:04,FALSE,FALSE,"sachiketi","","en","26735105",355,FALSE,"http://pbs.twimg.com/profile_images/912037209494011904/c3P2hRZK_normal.jpg"
"EnviroWeezy","Sustainability,Cleaning for Health Expert, enjoys great wines, good food and healthy eating. Hand Hygiene is one of my passions! All posts are my own.",16263,1672,1703,2166,"https://t.co/xo1GVVN2Pn","Louise Taillon",2009-12-11 14:23:00,FALSE,FALSE,"EnviroWeezy","Canada","en","96135162",83,FALSE,"http://pbs.twimg.com/profile_images/2226209112/Photo_Louise_Taillon_normal.jpg"
"kangwoo10","Analyst During The Day. Ninja @ Night. Choose a job you love, and you will never have to work a day in your life.",8919,58,59,60,NA,"kangwoo10",2008-10-28 17:12:01,FALSE,FALSE,"kangwoo10","Boston, MA","en","17024665",1,FALSE,"http://pbs.twimg.com/profile_images/657005601428512768/M0LCcPSL_normal.jpg"
"gfabre_digital","Fil d'info en continu (french/english) #digital par Gregori Fabre, Digital Advisor Total EP #innovation #ai #greentech #crypto #startup #disrupt & #geoscience",40934,2521,288,3661,"https://t.co/wB0UvgDTmZ","G.Fabre Digital",2017-02-03 12:35:39,FALSE,FALSE,"gfabre_digital","Ile-de-France, France","fr","827495764049981442",63,FALSE,"http://pbs.twimg.com/profile_images/830140094606692352/Oz9aOYge_normal.jpg"
"pepemvalle","CEO de @elsupercom",186707,867,275,549,NA,"Jose Valle",2014-02-02 06:27:26,FALSE,FALSE,"pepemvalle","Madrid","es","2323317534",653,FALSE,"http://pbs.twimg.com/profile_images/553174985666072576/2tFW4Srm_normal.png"
"brindisilibera","Il nuovo Giornale online di informazione locale per lacittadinanza attiva allegato di Flashback Magazine",11243,156,1,54,"http://t.co/crmx06qMl3","brindisilibera.it",2012-05-13 10:55:03,FALSE,FALSE,"brindisilibera","Brindisi, R.Flores, 1","it","578938599",5,FALSE,"http://pbs.twimg.com/profile_images/2693913518/db60e420675a3fc1e038a9b612f203da_normal.jpeg"
"arnaudhacquin","CEO of @jardinDmarques & @zerabbithole, Professor at #KEDGE #INSEEC #Transmedia #Storytelling #VR #digital #innovation #designthinking #changemanagement",52122,4371,902,2008,"https://t.co/O5v89ux0Se","Arnaud Hacquin",2007-06-03 22:08:22,FALSE,FALSE,"arnaudhacquin","Bordeaux - Paris","fr","6549222",584,FALSE,"http://pbs.twimg.com/profile_images/816554464777764864/po9CxVMF_normal.jpg"
"nicerverge","A deduplicated feed from the @verge. No affiliation.",41508,61,0,0,"http://t.co/DY1lIa4P2a","Nicer Verge",2014-12-25 18:19:27,FALSE,FALSE,"nicerverge","","en","2943073536",33,FALSE,"http://pbs.twimg.com/profile_images/548181526202941440/19TwGL-F_normal.png"
"TravisBDriver","Taxi Driver",5287,33,152,311,"https://t.co/twxHxOtlG0","Travis Bickle",2016-10-28 23:36:43,FALSE,FALSE,"TravisBDriver","New York, USA","en","792148116220805120",1,FALSE,"http://pbs.twimg.com/profile_images/792150490620518400/QhQriI6A_normal.jpg"
"hotechnologies","we bring you fresh news about hot & high technology from all  over the world... stay tuned",46721,364,0,8,NA,"Hot-Technologies",2012-01-16 11:16:00,FALSE,FALSE,"hotechnologies","New York, USA","en","465457979",34,FALSE,"http://pbs.twimg.com/profile_images/876031001511817217/J3jU5HcV_normal.jpg"
"SamaTecno","Nos encargamos de cubrir las √∫ltimas noticias del mundo tecnol√≥gico, y adem√°s realizamos cobertura en vivo de los eventos.",5903,867,79,1663,"https://t.co/zgkI1d1U95","Sama Tecno",2016-10-23 17:38:51,FALSE,FALSE,"SamaTecno","Argentina","es","790246119527878658",8,FALSE,"http://pbs.twimg.com/profile_images/801964494931054592/4HgIjm1z_normal.jpg"
"ToulEco","L'actualit√© √©conomique de la r√©gion Occitanie. DM ouvert",15733,10717,196,483,"https://t.co/vBsaWhy3QI","Toul√âco",2010-01-13 09:34:40,FALSE,FALSE,"ToulEco","Toulouse, France","fr","104434456",305,FALSE,"http://pbs.twimg.com/profile_images/595505133917732864/-oBd5iFt_normal.jpg"
"MedicalLabMLO","Medical Laboratory Observer - Peer Reviewed Management Source for Lab Professionals since 1969. Daily LABline newsletters! Visit us at Facebook, too!",5632,15886,245,11699,"http://t.co/ZiUbzlLcgX","MedicalLab",2009-10-12 13:49:37,FALSE,FALSE,"MedicalLabMLO","Sarasota, Florida","en","81846137",58,FALSE,"http://pbs.twimg.com/profile_images/713063023607418882/KqaWTrXc_normal.jpg"
"programmingurus","free programming and computer science teaching website !
support our project: https://t.co/qesrnEnIQt
our website is currently under construction.",2232,1982,371,2502,"https://t.co/qesrnEnIQt","Programmingurus",2018-02-04 10:12:20,FALSE,FALSE,"programmingurus","International","en","960093655880093696",8,FALSE,"http://pbs.twimg.com/profile_images/960646575512018944/s4zd3cdG_normal.jpg"
"verge","https://t.co/W2SFxIXkC4 covers life in the future.",135767,2426931,1783,140,"http://t.co/W2SFxIXkC4","The Verge",2011-04-01 19:54:22,FALSE,TRUE,"verge","New York","en","275686563",34522,FALSE,"http://pbs.twimg.com/profile_images/877903823133704194/Mqp1PXU8_normal.jpg"
"RA_Becks","Science journalist for @verge. Tweets mine, RTs & likes‚â†endorsements.",3300,2451,7216,2130,"https://t.co/J4Uv1aeR3m","Rachel Becker",2014-09-01 02:45:02,FALSE,TRUE,"RA_Becks","California, USA","en","2783360521",112,FALSE,"http://pbs.twimg.com/profile_images/881734184217096192/CEyFdmxf_normal.jpg"
"medicalpolicy","Medical system administration and policy publications",17067,3055,0,2801,"http://t.co/RNBB0qMZZJ","Tom",2010-08-05 07:48:31,FALSE,FALSE,"medicalpolicy","Washington DC","en","174964227",23,FALSE,"http://pbs.twimg.com/profile_images/2118318027/512x512b_normal.jpg"
"vanranstmarc","",4433,4762,8536,1010,"https://t.co/KmwQFhqm5Q","Marc Van Ranst",2012-01-29 23:14:13,FALSE,FALSE,"vanranstmarc","","nl","478131673",35,FALSE,"http://pbs.twimg.com/profile_images/1790786685/Foto_MVR_normal.jpg"
"yoamomorelia","Noticias 100% positivas de nuestra Morelia.

¬°Hablemos bien de nuestra ciudad!",3080,2286,140,140,"https://t.co/4gYBhiUKgj","Yo Amo Morelia ¬Æ",2011-06-25 17:31:02,FALSE,FALSE,"yoamomorelia","Morelia, Michoac√°n","es","323923662",15,FALSE,"http://pbs.twimg.com/profile_images/724605614337335296/zRQukDbg_normal.jpg"
"QuartoPoderNoti","Quarto Poder Noticias agencia mexicana de informaci√≥n de clase internacional.",256,8,32,181,"https://t.co/Uf8vOg5WUz","Quarto Poder Noticias",2017-12-23 20:46:29,FALSE,FALSE,"QuartoPoderNoti","Morelia, Michoac√°n de Ocampo","es","944670566534889472",0,FALSE,"http://pbs.twimg.com/profile_images/944673702167306240/Ean-JRAq_normal.jpg"
"ultimaratioFCBM","Without Fans Football is NOTHING - PRO 15:30 !!! Ô£ø",9827,372,16553,208,NA,"ultima ratio FCBM Ì†ºÌ∑ÆÌ†ºÌ∑©",2013-12-13 20:51:43,FALSE,FALSE,"ultimaratioFCBM","","de","2224010687",19,FALSE,"http://pbs.twimg.com/profile_images/827996976956452864/f2Ux8GRX_normal.jpg"
"UrgentCareofNF","Urgent Care of Niagara Falls, lead by Dr. Santanu Som, provides next-level emergency care to the people of Niagara Falls, New York.",141,1,0,1,"https://t.co/VJdMIG87eB","UrgentNiagaraFalls",2017-06-29 19:44:36,FALSE,FALSE,"UrgentCareofNF","Niagara Falls, NY","en","880512344714919936",0,FALSE,"http://pbs.twimg.com/profile_images/880513482550005760/VC02q1XS_normal.jpg"
"soyarica","Noticias locales de la Regi√≥n de Arica y Parinacota (XV Regi√≥n). Editado por La Estrella de Arica.",242983,31980,0,12733,"http://t.co/fHp15DCOKQ","soyarica.cl",2009-07-03 21:11:42,FALSE,FALSE,"soyarica","Arica, Chile","es","53500009",305,FALSE,"http://pbs.twimg.com/profile_images/3563455795/cfaba7a3a7ba04802cfa58894d8d2b11_normal.jpeg"
"wastersoul","art history student - gym rat / not very good at writing bios. ps: Ì†ºÌº±",3660,148,9972,145,"https://t.co/U2StLuggBZ","bee",2013-02-22 08:14:12,FALSE,FALSE,"wastersoul","Italia","it","1207290870",3,FALSE,"http://pbs.twimg.com/profile_images/971834147231629313/gbg2i_Sz_normal.jpg"
"FreeRxSaver","FREE Prescription and Pharmacy Discount Rx Card Program. Save up to 65% on Drugs and Prescriptions",27450,12816,664,12801,"http://t.co/5zJ0qneoqO","FREE Rx Saver",2009-08-23 13:17:06,FALSE,FALSE,"FreeRxSaver","USA","en","68141374",102,FALSE,"http://pbs.twimg.com/profile_images/507551497232465920/WDdTvFhg_normal.jpeg"
"FluPonCoupon","Free Flu Shot Discount Coupon - Use this ‚ÄúFlu-pon‚Äù discount coupon to save up to 30% on a flu shots",14791,3651,233,3818,"http://t.co/zF5k6yVKZF","Flu-Pon",2012-11-03 14:29:40,FALSE,FALSE,"FluPonCoupon","","en","923339203",14,FALSE,"http://pbs.twimg.com/profile_images/2801425898/3f6cad4366830eaf755208ecb1e01bd6_normal.png"
"timdurkan","Seattle photographer hoping to catch the moment: Please share/credit/repeat Ì†ΩÌ∏âhttps://t.co/zej3PzDPBD https://t.co/5ZWCa5JZKy",1575,7245,13858,3232,"https://t.co/1BkHLSu0hj","Tim Durkan",2011-11-18 01:32:09,FALSE,FALSE,"timdurkan","Seattle, Washington","en","415205096",163,FALSE,"http://pbs.twimg.com/profile_images/489638117700161537/PFMlBg0C_normal.jpeg"
"davehebert54","",964,38,189,64,NA,"Dave Hebert",2011-10-29 00:10:24,FALSE,FALSE,"davehebert54","","en","400403577",0,FALSE,"http://pbs.twimg.com/profile_images/745003287091503104/qdbxn2-5_normal.jpg"
"MrCinefilo","22. Me considero cineasta y a veces critico de cine, de vez en cuando hago videos para #ElPlanetaDelCine: https://t.co/K870R6DFpz",7396,735,1396,1696,"https://t.co/qimSJ0ftAZ","Alexander‚ö°‚ö°",2009-08-19 18:54:41,FALSE,FALSE,"MrCinefilo","Tampico, Tamaulipas","en","67085326",4,FALSE,"http://pbs.twimg.com/profile_images/958797656981032960/ocyagrC4_normal.jpg"
"SBHealthCare","Follow @SmartBrief for need-to-know news, and sign up for our FREE health care publications: https://t.co/F1aE5Hr1jA",12896,800,9,306,"http://t.co/59SVBRiflt","SmartBrief Health",2010-06-01 16:47:22,FALSE,FALSE,"SBHealthCare","Washington, D.C.","en","150715375",106,FALSE,"http://pbs.twimg.com/profile_images/3056451193/b102573ff4ef81581da4e0e6397567c0_normal.png"
"SkepticPlaza","Fantasy Skeptic News from news sources all around the world",38891,2748,0,3604,NA,"Skeptic Plaza",2012-06-24 13:33:45,FALSE,FALSE,"SkepticPlaza","","en","617204205",146,FALSE,"http://pbs.twimg.com/profile_images/2464518455/nlol3musiu2j36q80gmx_normal.jpeg"
"siriusgdr","got a gun divinely decreed and custom made",26084,2212,12107,818,"https://t.co/EZaHI86kHl","–î–æ—Ä–∏–∞–Ω",2016-12-02 14:14:29,FALSE,FALSE,"siriusgdr","E l s b e; F","it","804690201608146944",18,FALSE,"http://pbs.twimg.com/profile_images/971855920845254658/O57fQdPi_normal.jpg"
"Juum_FM","juum.fm ‚Ä¢ Graba ‚Ä¢ Escucha ‚Ä¢ Comparte tu voz",481,191,90,171,NA,"Juum",2017-04-26 17:09:29,FALSE,FALSE,"Juum_FM","Ciudad de M√©xico","es","857280484958756864",4,FALSE,"http://pbs.twimg.com/profile_images/905999952031105025/KxzEdanh_normal.jpg"
"LQVentures","Strategic intelligence, evidence-based investment insights and fundraising services (BioPharma and other industries)",10105,123,0,161,"http://t.co/V67rcByCUw","LucidQuest",2012-11-14 22:43:47,FALSE,FALSE,"LQVentures","Global","en","948623304",29,FALSE,"http://pbs.twimg.com/profile_images/3452136646/e662c9c2ccca13f9283f428fdb07728f_normal.png"
"_timos_","Biotech&Pharma Strategy / Life Sciences Investment / Gene Therapy / Vaccines / Respiratory / HIV / Social Pharma",24865,1308,2,2116,"http://t.co/ZsKsp0tMiy","Dr Timos Papagatsias",2010-04-16 00:01:32,FALSE,FALSE,"_timos_","Global","en","133504478",78,FALSE,"http://pbs.twimg.com/profile_images/432616380613931008/nSQ8Lyca_normal.jpeg"
"adriana_sula","Bi√≥loga y Ornit√≥loga.",17225,259,915,193,"http://t.co/jHIHCscIM7","Adi Sula nebouxii",2010-05-26 03:39:46,FALSE,FALSE,"adriana_sula","Ensenada, B.C.","es","148210034",6,FALSE,"http://pbs.twimg.com/profile_images/875042636771368960/rA1S4ddX_normal.jpg"
"PhyMathWorld","We track the development in the world of Physics and Mathematics",42842,6095,0,6482,NA,"Physics & Math",2011-12-04 21:55:54,FALSE,FALSE,"PhyMathWorld","","en","428538212",148,FALSE,"http://pbs.twimg.com/profile_images/1725325972/imagesCA0VI2PZ_normal.jpg"
"yoginia","Die n√§chste steigen wir aus, ich brauch einen Gin Tonic. Habe Sonne im Bauch ;) 
Immer die Kamera griffbereit",27044,932,123609,583,"https://t.co/ZZBMkhopgu","Angi ‡•ê",2010-09-28 13:03:10,FALSE,FALSE,"yoginia","Munich, Bavaria","de","196146554",51,FALSE,"http://pbs.twimg.com/profile_images/681548932435046400/F9qQgVz__normal.jpg"
"KentManningSAN","underwater hockey player.",6190,142,4764,334,NA,"Kent Manning",2015-08-12 20:26:58,FALSE,FALSE,"KentManningSAN","San Diego","en","3313656468",16,FALSE,"http://pbs.twimg.com/profile_images/631566152842383360/NZDIX-Dc_normal.jpg"
"remarkamike","Building remarkable brands on purpose. I do stuff: @resound, @azbrandcast, @taftly,  @phxstartupweek + clients. HMU to talk branding, design, or US history",17018,1685,8923,524,"https://t.co/Q2ihp61geQ","Mike Jones",2008-11-25 18:05:23,FALSE,FALSE,"remarkamike","Mesa, AZ","en","17626195",137,FALSE,"http://pbs.twimg.com/profile_images/886026572859195393/j_J3zO0s_normal.jpg"
"hanswaldmann","",3490,96,1691,246,NA,"Hans Waldmann",2009-08-28 12:49:43,FALSE,FALSE,"hanswaldmann","","en","69579043",6,FALSE,"http://pbs.twimg.com/profile_images/386075725/test_normal.jpg"
"Dietmar_Bauer","RUNDFUNK: (war) Sprecher, Moderator, Redaktor in T√ºbingen, Baden-Baden, Stuttgart, M√ºnchen‚ñ™HIER: Meldung, Meinung, Satire, Medien, Kultur",78175,1122,4263,2053,"https://t.co/DX27AYyaPH","Dietmar Bauer",2011-10-17 18:29:54,FALSE,FALSE,"Dietmar_Bauer","Mering, Deutschland","de","392890423",234,FALSE,"http://pbs.twimg.com/profile_images/941348365597597697/xGM9hGnp_normal.jpg"
"Soulprovider79","Lasst mich Arzt, ich bin durch! - Bitte nicht folgen, ich habe mich selbst verirrt.",6394,375,18649,240,NA,"Dr. med. den Rasen",2015-01-14 14:28:28,FALSE,FALSE,"Soulprovider79","Niedersachsen, Deutschland","de","2978167822",12,FALSE,"http://pbs.twimg.com/profile_images/959507273222643714/P0-Dt6_M_normal.jpg"
"Sciencesharenew","All the latest breaking news about Science",35230,6422,0,5417,NA,"Science share news",2012-06-28 00:17:30,FALSE,FALSE,"Sciencesharenew","CANADA, Grande Prairie ","en","620547972",238,FALSE,"http://pbs.twimg.com/profile_images/2736638805/ea696bae564acb144472c00ce9cb6ad3_normal.png"
"GoAnimalNSave","RealAnimalNews provides #Animal #Environment #Weather #Climate  and much more #news from around the world, If you have any questions write me @GoAnimalNSave.",67384,76858,468,55115,NA,"RealAnimalNews",2011-11-18 23:06:49,FALSE,FALSE,"GoAnimalNSave","","en","415878475",1133,FALSE,"http://pbs.twimg.com/profile_images/1901460476/images_normal.jpg"
"amykjensen","Love to talk about Thora, Apple, IPhone, Unix, Gadgets, Technology, Tea, Travel, Knitting",14946,1307,7302,1815,NA,"Amy Jensen",2008-01-23 21:20:50,FALSE,FALSE,"amykjensen","Twin Cities","en","12613582",70,FALSE,"http://pbs.twimg.com/profile_images/671682543867981824/VlpPH600_normal.jpg"
"andrewsalmonus","",400,0,0,0,NA,"Andrew Salmon",2017-10-09 09:37:06,FALSE,FALSE,"andrewsalmonus","","es","917323023690207232",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"sartheco","Le fil Twitter ind√©pendant de toute l'actualit√© en #Sarthe.",5035,187,26,79,"https://t.co/vEHR0WT469","SARTHE.co",2015-10-07 21:05:53,FALSE,FALSE,"sartheco","Le Mans, Pays de la Loire","fr","3893371577",11,FALSE,"http://pbs.twimg.com/profile_images/789043969653141504/Enk_WygG_normal.jpg"
"restlesshheart","ragazza di ventidue anni che vive di anime e disagio ‚ú® | {esfj} | @ggdelonghi √® la slurpetta del mio cuore Ì†ΩÌ≤ô |  matching with my lovely kohai @darkshyneko Ì†ΩÌ≤û",216007,3428,8060,951,"https://t.co/wR4G2JhSDY","kurisu makise",2010-01-13 15:40:26,FALSE,FALSE,"restlesshheart","#teampedolunepusher","en","104518919",106,FALSE,"http://pbs.twimg.com/profile_images/968909733590700032/_5EeQ1bg_normal.jpg"
"44gattidernesto","Chimico per vocazione Ì†ºÌæì Scrivere √® la mia passione ‚ù§Ô∏è La Juventus √® la mia fede ‚ö™Ô∏è‚ö´Ô∏è Obiettivo sempre, pungente spesso, indipendente fino alla fine‚ÄºÔ∏èÌ†ºÌ∑ÆÌ†ºÌ∑π",5569,373,2955,286,"https://t.co/T10aBJs9dh","4EM4",2017-07-10 19:15:50,FALSE,FALSE,"44gattidernesto","Allianz Stadium ‚ö™Ô∏è‚ö´Ô∏è","it","884491369817010178",4,FALSE,"http://pbs.twimg.com/profile_images/958708413944483841/yHNMwbCo_normal.jpg"
"ColMedValpo","Cuenta oficial del Consejo Regional Valpara√≠so del Colegio M√©dico de Chile A.G.",6010,1370,192,996,"https://t.co/SwV1uzKEw4","ColMed Valpara√≠so",2014-04-13 14:22:58,FALSE,FALSE,"ColMedValpo","Vi√±a del Mar, Chile","es","2441789215",7,FALSE,"http://pbs.twimg.com/profile_images/915667368482934785/DDDJ4IYV_normal.jpg"
"VipPetCare","Working Together to Keep Your Pets Healthy, Happy and Safe #VipPetcare #healthyhappysafe",2154,1328,457,1742,"https://t.co/TKgi4KzC8C","VIP Petcare",2012-09-15 00:48:03,FALSE,FALSE,"VipPetCare","Community Veterinary Clinics","en","824269584",21,FALSE,"http://pbs.twimg.com/profile_images/616799244968574976/5aXy8cLG_normal.jpg"
"tdf_pdl","Association des entreprises et commerces des Pays de la Loire. Aide √† la cr√©ation, reprise/transmission, mise en valeur artisanat fran√ßais.",24552,144,0,170,NA,"Talents des PDL",2013-03-07 11:49:25,FALSE,FALSE,"tdf_pdl","Nantes","fr","1248588186",18,FALSE,"http://pbs.twimg.com/profile_images/3353694311/3639da0a0166ba01b615b4f23d99d41a_normal.jpeg"
"JorgMcFly","Prep√°rense para los problemas. Nada me pertenece. Nada me parece.",6311,226,1016,415,NA,"Perrita De Pelea",2009-10-18 03:14:01,FALSE,FALSE,"JorgMcFly","Guadalajara, Jal.","es","83284323",7,FALSE,"http://pbs.twimg.com/profile_images/970014899475828736/RUP_zxYA_normal.jpg"
"crflowerz","I love to be creative  It is my passion  So to be creative and to make someones day special is a good day",4140,329,120,647,"http://t.co/OBKHyevuVg","Cindy Rushton",2010-05-19 15:12:25,FALSE,FALSE,"crflowerz","Bracebridge Muskoka ","en","145667169",5,FALSE,"http://pbs.twimg.com/profile_images/667701556498866176/GH2R-uXJ_normal.jpg"
"BastionRevAzuay","BRA Comit√© de la Revoluci√≥n Ciudadana por la reestructuracion y fortalecimiento de AP en la provincia del Azuay.",6482,404,6,0,"https://t.co/5NLFJt4cnR","CRC Basti√≥n Revoluc",2016-03-25 16:29:37,FALSE,FALSE,"BastionRevAzuay","Cuenca, Ecuador","es","713402467350933504",2,FALSE,"http://pbs.twimg.com/profile_images/772476113461383169/i6AubQpQ_normal.jpg"
"josemquiroga","",2941,399,2798,1070,NA,"JM Quiroga",2010-02-09 19:28:41,FALSE,FALSE,"josemquiroga","Bacoachi Beach, California.","en","112805265",1,FALSE,"http://pbs.twimg.com/profile_images/543494835814940672/Jor7jq2t_normal.jpeg"
"Kgosi_Makeke","Why are you reading my Bio? do you even believe these Bios? ... Ì†æÌ¥∑Ì†ºÌøΩ‚Äç‚ôÇÔ∏è... Wow you‚Äôre still readingÌ†æÌ¥¶Ì†ºÌøΩ‚Äç‚ôÇÔ∏è, Sorry for not writing one for you...",152,27,98,129,NA,"Abut'Nyeo",2016-06-06 11:16:37,FALSE,FALSE,"Kgosi_Makeke","South Africa","en","739778014964256769",0,FALSE,"http://pbs.twimg.com/profile_images/971064320086953985/o-vOrCdx_normal.jpg"
"benikaya","28, Rapper.",2502,2195,31,404,"https://t.co/9kbkhOPBSn","BŒûNIKŒõYŒõ",2009-01-20 13:01:12,FALSE,FALSE,"benikaya","Deutschland","de","19234889",6,FALSE,"http://pbs.twimg.com/profile_images/869596411599478784/MZ-Ll0tQ_normal.jpg"
